Plant Code,Plant Name,State,County,Latitude,Longitude,NERC Region,Balancing Authority Code,Nameplate Capacity (MW),Nameplate Energy Capacity (MWh),Maximum Charge Rate (MW),Maximum Discharge Rate (MW),Generator Count,Year,Month,Charge (MWh),Discharge (MWh),Net Gen (MWh),geohash,match_dist_km
60974,Glendale Battery Energy Storage System,CA,Los Angeles,34.162327,-118.283684,WECC,LDWP,2.0,1.0,1.0,2.0,1,2020,4.0,0.0,0.493,0.0,9q5fm0,3.2
60974,Glendale Battery Energy Storage System,CA,Los Angeles,34.162327,-118.283684,WECC,LDWP,2.0,1.0,1.0,2.0,1,2020,5.0,0.0,0.478,0.0,9q5fm0,3.2
60974,Glendale Battery Energy Storage System,CA,Los Angeles,34.162327,-118.283684,WECC,LDWP,2.0,1.0,1.0,2.0,1,2020,6.0,0.0,0.424,0.0,9q5fm0,3.2
60974,Glendale Battery Energy Storage System,CA,Los Angeles,34.162327,-118.283684,WECC,LDWP,2.0,1.0,1.0,2.0,1,2020,7.0,1.0,0.501,0.0,9q5fm0,3.2
60974,Glendale Battery Energy Storage System,CA,Los Angeles,34.162327,-118.283684,WECC,LDWP,2.0,1.0,1.0,2.0,1,2020,8.0,0.0,0.5,0.0,9q5fm0,3.2
60974,Glendale Battery Energy Storage System,CA,Los Angeles,34.162327,-118.283684,WECC,LDWP,2.0,1.0,1.0,2.0,1,2020,9.0,1.0,0.54,0.0,9q5fm0,3.2
60974,Glendale Battery Energy Storage System,CA,Los Angeles,34.162327,-118.283684,WECC,LDWP,2.0,1.0,1.0,2.0,1,2020,10.0,1.0,0.577,0.0,9q5fm0,3.2
60974,Glendale Battery Energy Storage System,CA,Los Angeles,34.162327,-118.283684,WECC,LDWP,2.0,1.0,1.0,2.0,1,2020,11.0,1.0,0.569,0.0,9q5fm0,3.2
60974,Glendale Battery Energy Storage System,CA,Los Angeles,34.162327,-118.283684,WECC,LDWP,2.0,1.0,1.0,2.0,1,2020,12.0,1.0,0.531,0.0,9q5fm0,3.2
60974,Glendale Battery Energy Storage System,CA,Los Angeles,34.162327,-118.283684,WECC,LDWP,2.0,1.0,1.0,2.0,1,2021,1.0,0.0,0.0,0.0,9q5fm0,3.2
60974,Glendale Battery Energy Storage System,CA,Los Angeles,34.162327,-118.283684,WECC,LDWP,2.0,1.0,1.0,2.0,1,2021,2.0,0.0,0.0,0.0,9q5fm0,3.2
60974,Glendale Battery Energy Storage System,CA,Los Angeles,34.162327,-118.283684,WECC,LDWP,2.0,1.0,1.0,2.0,1,2021,3.0,0.0,0.0,0.0,9q5fm0,3.2
60974,Glendale Battery Energy Storage System,CA,Los Angeles,34.162327,-118.283684,WECC,LDWP,2.0,1.0,1.0,2.0,1,2021,4.0,0.0,0.0,0.0,9q5fm0,3.2
60974,Glendale Battery Energy Storage System,CA,Los Angeles,34.162327,-118.283684,WECC,LDWP,2.0,1.0,1.0,2.0,1,2021,5.0,0.0,0.0,0.0,9q5fm0,3.2
60974,Glendale Battery Energy Storage System,CA,Los Angeles,34.162327,-118.283684,WECC,LDWP,2.0,1.0,1.0,2.0,1,2021,6.0,0.0,0.0,0.0,9q5fm0,3.2
60974,Glendale Battery Energy Storage System,CA,Los Angeles,34.162327,-118.283684,WECC,LDWP,2.0,1.0,1.0,2.0,1,2021,7.0,0.0,0.0,0.0,9q5fm0,3.2
60974,Glendale Battery Energy Storage System,CA,Los Angeles,34.162327,-118.283684,WECC,LDWP,2.0,1.0,1.0,2.0,1,2021,8.0,0.0,0.0,0.0,9q5fm0,3.2
60974,Glendale Battery Energy Storage System,CA,Los Angeles,34.162327,-118.283684,WECC,LDWP,2.0,1.0,1.0,2.0,1,2021,9.0,0.0,0.0,0.0,9q5fm0,3.2
60974,Glendale Battery Energy Storage System,CA,Los Angeles,34.162327,-118.283684,WECC,LDWP,2.0,1.0,1.0,2.0,1,2021,10.0,0.0,0.0,0.0,9q5fm0,3.2
60974,Glendale Battery Energy Storage System,CA,Los Angeles,34.162327,-118.283684,WECC,LDWP,2.0,1.0,1.0,2.0,1,2021,11.0,0.0,0.0,0.0,9q5fm0,3.2
60974,Glendale Battery Energy Storage System,CA,Los Angeles,34.162327,-118.283684,WECC,LDWP,2.0,1.0,1.0,2.0,1,2021,12.0,3.0,4.0,1.0,9q5fm0,3.2
60974,Glendale Battery Energy Storage System,CA,Los Angeles,34.162327,-118.283684,WECC,LDWP,2.0,1.0,1.0,2.0,1,2022,1.0,16.0,11.413,-4.735,9q5fm0,3.2
60974,Glendale Battery Energy Storage System,CA,Los Angeles,34.162327,-118.283684,WECC,LDWP,2.0,1.0,1.0,2.0,1,2022,2.0,17.0,11.989,-4.975,9q5fm0,3.2
60974,Glendale Battery Energy Storage System,CA,Los Angeles,34.162327,-118.283684,WECC,LDWP,2.0,1.0,1.0,2.0,1,2022,3.0,16.0,11.097,-4.605,9q5fm0,3.2
60974,Glendale Battery Energy Storage System,CA,Los Angeles,34.162327,-118.283684,WECC,LDWP,2.0,1.0,1.0,2.0,1,2022,4.0,16.0,11.623,-4.823,9q5fm0,3.2
60974,Glendale Battery Energy Storage System,CA,Los Angeles,34.162327,-118.283684,WECC,LDWP,2.0,1.0,1.0,2.0,1,2022,5.0,17.0,12.316,-5.111,9q5fm0,3.2
60974,Glendale Battery Energy Storage System,CA,Los Angeles,34.162327,-118.283684,WECC,LDWP,2.0,1.0,1.0,2.0,1,2022,6.0,18.0,12.441,-5.163,9q5fm0,3.2
60974,Glendale Battery Energy Storage System,CA,Los Angeles,34.162327,-118.283684,WECC,LDWP,2.0,1.0,1.0,2.0,1,2022,7.0,18.0,12.926,-5.364,9q5fm0,3.2
60974,Glendale Battery Energy Storage System,CA,Los Angeles,34.162327,-118.283684,WECC,LDWP,2.0,1.0,1.0,2.0,1,2022,8.0,19.0,13.28,-5.511,9q5fm0,3.2
60974,Glendale Battery Energy Storage System,CA,Los Angeles,34.162327,-118.283684,WECC,LDWP,2.0,1.0,1.0,2.0,1,2022,9.0,17.0,11.907,-4.941,9q5fm0,3.2
60974,Glendale Battery Energy Storage System,CA,Los Angeles,34.162327,-118.283684,WECC,LDWP,2.0,1.0,1.0,2.0,1,2022,10.0,19.0,13.287,-5.514,9q5fm0,3.2
60974,Glendale Battery Energy Storage System,CA,Los Angeles,34.162327,-118.283684,WECC,LDWP,2.0,1.0,1.0,2.0,1,2022,11.0,17.0,12.301,-5.104,9q5fm0,3.2
60974,Glendale Battery Energy Storage System,CA,Los Angeles,34.162327,-118.283684,WECC,LDWP,2.0,1.0,1.0,2.0,1,2022,12.0,18.0,12.42,-5.154,9q5fm0,3.2
60996,Iron Horse Battery Storage,AZ,Pima,32.098492,-110.819119,WECC,TEPC,10.0,2.5,10.0,10.0,1,2018,1.0,78.0,110.814,-33.607,9w01f3,263.94
60996,Iron Horse Battery Storage,AZ,Pima,32.098492,-110.819119,WECC,TEPC,10.0,2.5,10.0,10.0,1,2018,2.0,69.0,99.077,-30.048,9w01f3,263.94
60996,Iron Horse Battery Storage,AZ,Pima,32.098492,-110.819119,WECC,TEPC,10.0,2.5,10.0,10.0,1,2018,3.0,75.0,107.227,-32.52,9w01f3,263.94
60996,Iron Horse Battery Storage,AZ,Pima,32.098492,-110.819119,WECC,TEPC,10.0,2.5,10.0,10.0,1,2018,4.0,72.0,102.993,-31.236,9w01f3,263.94
60996,Iron Horse Battery Storage,AZ,Pima,32.098492,-110.819119,WECC,TEPC,10.0,2.5,10.0,10.0,1,2018,5.0,67.0,96.632,-29.306,9w01f3,263.94
60996,Iron Horse Battery Storage,AZ,Pima,32.098492,-110.819119,WECC,TEPC,10.0,2.5,10.0,10.0,1,2018,6.0,68.0,98.134,-29.762,9w01f3,263.94
60996,Iron Horse Battery Storage,AZ,Pima,32.098492,-110.819119,WECC,TEPC,10.0,2.5,10.0,10.0,1,2018,7.0,72.0,103.818,-31.486,9w01f3,263.94
60996,Iron Horse Battery Storage,AZ,Pima,32.098492,-110.819119,WECC,TEPC,10.0,2.5,10.0,10.0,1,2018,8.0,71.0,101.992,-30.932,9w01f3,263.94
60996,Iron Horse Battery Storage,AZ,Pima,32.098492,-110.819119,WECC,TEPC,10.0,2.5,10.0,10.0,1,2018,9.0,62.0,89.474,-27.135,9w01f3,263.94
60996,Iron Horse Battery Storage,AZ,Pima,32.098492,-110.819119,WECC,TEPC,10.0,2.5,10.0,10.0,1,2018,10.0,71.0,102.246,-31.009,9w01f3,263.94
60996,Iron Horse Battery Storage,AZ,Pima,32.098492,-110.819119,WECC,TEPC,10.0,2.5,10.0,10.0,1,2018,11.0,69.0,98.862,-29.983,9w01f3,263.94
60996,Iron Horse Battery Storage,AZ,Pima,32.098492,-110.819119,WECC,TEPC,10.0,2.5,10.0,10.0,1,2018,12.0,76.0,108.731,-32.976,9w01f3,263.94
60996,Iron Horse Battery Storage Hybrid,AZ,Pima,32.098492,-110.819119,WECC,TEPC,10.0,2.5,10.0,10.0,1,2019,1.0,64.0,39.748,-23.85,9w01f3,263.94
60996,Iron Horse Battery Storage Hybrid,AZ,Pima,32.098492,-110.819119,WECC,TEPC,10.0,2.5,10.0,10.0,1,2019,2.0,57.0,35.399,-21.239,9w01f3,263.94
60996,Iron Horse Battery Storage Hybrid,AZ,Pima,32.098492,-110.819119,WECC,TEPC,10.0,2.5,10.0,10.0,1,2019,3.0,79.0,49.661,-29.796,9w01f3,263.94
60996,Iron Horse Battery Storage Hybrid,AZ,Pima,32.098492,-110.819119,WECC,TEPC,10.0,2.5,10.0,10.0,1,2019,4.0,70.0,43.637,-26.182,9w01f3,263.94
60996,Iron Horse Battery Storage Hybrid,AZ,Pima,32.098492,-110.819119,WECC,TEPC,10.0,2.5,10.0,10.0,1,2019,5.0,66.0,41.057,-24.634,9w01f3,263.94
60996,Iron Horse Battery Storage Hybrid,AZ,Pima,32.098492,-110.819119,WECC,TEPC,10.0,2.5,10.0,10.0,1,2019,6.0,66.0,41.377,-24.826,9w01f3,263.94
60996,Iron Horse Battery Storage Hybrid,AZ,Pima,32.098492,-110.819119,WECC,TEPC,10.0,2.5,10.0,10.0,1,2019,7.0,58.0,36.019,-21.612,9w01f3,263.94
60996,Iron Horse Battery Storage Hybrid,AZ,Pima,32.098492,-110.819119,WECC,TEPC,10.0,2.5,10.0,10.0,1,2019,8.0,72.0,45.0,-27.0,9w01f3,263.94
60996,Iron Horse Battery Storage Hybrid,AZ,Pima,32.098492,-110.819119,WECC,TEPC,10.0,2.5,10.0,10.0,1,2019,9.0,67.0,42.087,-25.252,9w01f3,263.94
60996,Iron Horse Battery Storage Hybrid,AZ,Pima,32.098492,-110.819119,WECC,TEPC,10.0,2.5,10.0,10.0,1,2019,10.0,70.0,43.897,-26.338,9w01f3,263.94
60996,Iron Horse Battery Storage Hybrid,AZ,Pima,32.098492,-110.819119,WECC,TEPC,10.0,2.5,10.0,10.0,1,2019,11.0,62.0,38.721,-23.233,9w01f3,263.94
60996,Iron Horse Battery Storage Hybrid,AZ,Pima,32.098492,-110.819119,WECC,TEPC,10.0,2.5,10.0,10.0,1,2019,12.0,69.0,43.397,-26.038,9w01f3,263.94
60996,Iron Horse Battery Storage Hybrid,AZ,Pima,32.098492,-110.819119,WECC,TEPC,10.0,10.0,10.0,10.0,1,2020,1.0,78.0,47.823,-28.874,9w01f3,263.94
60996,Iron Horse Battery Storage Hybrid,AZ,Pima,32.098492,-110.819119,WECC,TEPC,10.0,10.0,10.0,10.0,1,2020,2.0,83.0,51.922,-31.349,9w01f3,263.94
60996,Iron Horse Battery Storage Hybrid,AZ,Pima,32.098492,-110.819119,WECC,TEPC,10.0,10.0,10.0,10.0,1,2020,3.0,81.0,50.517,-30.501,9w01f3,263.94
60996,Iron Horse Battery Storage Hybrid,AZ,Pima,32.098492,-110.819119,WECC,TEPC,10.0,10.0,10.0,10.0,1,2020,4.0,76.0,47.253,-28.53,9w01f3,263.94
60996,Iron Horse Battery Storage Hybrid,AZ,Pima,32.098492,-110.819119,WECC,TEPC,10.0,10.0,10.0,10.0,1,2020,5.0,55.0,34.467,-20.81,9w01f3,263.94
60996,Iron Horse Battery Storage Hybrid,AZ,Pima,32.098492,-110.819119,WECC,TEPC,10.0,10.0,10.0,10.0,1,2020,6.0,47.0,29.538,-17.834,9w01f3,263.94
60996,Iron Horse Battery Storage Hybrid,AZ,Pima,32.098492,-110.819119,WECC,TEPC,10.0,10.0,10.0,10.0,1,2020,7.0,65.0,40.82,-24.646,9w01f3,263.94
60996,Iron Horse Battery Storage Hybrid,AZ,Pima,32.098492,-110.819119,WECC,TEPC,10.0,10.0,10.0,10.0,1,2020,8.0,66.0,41.275,-24.921,9w01f3,263.94
60996,Iron Horse Battery Storage Hybrid,AZ,Pima,32.098492,-110.819119,WECC,TEPC,10.0,10.0,10.0,10.0,1,2020,9.0,61.0,37.898,-22.882,9w01f3,263.94
60996,Iron Horse Battery Storage Hybrid,AZ,Pima,32.098492,-110.819119,WECC,TEPC,10.0,10.0,10.0,10.0,1,2020,10.0,78.0,48.881,-29.513,9w01f3,263.94
60996,Iron Horse Battery Storage Hybrid,AZ,Pima,32.098492,-110.819119,WECC,TEPC,10.0,10.0,10.0,10.0,1,2020,11.0,73.0,45.24,-27.315,9w01f3,263.94
60996,Iron Horse Battery Storage Hybrid,AZ,Pima,32.098492,-110.819119,WECC,TEPC,10.0,10.0,10.0,10.0,1,2020,12.0,87.0,54.366,-32.825,9w01f3,263.94
60996,Iron Horse Battery Storage Hybrid,AZ,Pima,32.098492,-110.819119,WECC,TEPC,10.0,2.5,10.0,10.0,1,2021,1.0,88.0,54.298,-31.996,9w01f3,263.94
60996,Iron Horse Battery Storage Hybrid,AZ,Pima,32.098492,-110.819119,WECC,TEPC,10.0,2.5,10.0,10.0,1,2021,2.0,77.0,48.703,-28.7,9w01f3,263.94
60996,Iron Horse Battery Storage Hybrid,AZ,Pima,32.098492,-110.819119,WECC,TEPC,10.0,2.5,10.0,10.0,1,2021,3.0,81.0,51.211,-30.178,9w01f3,263.94
60996,Iron Horse Battery Storage Hybrid,AZ,Pima,32.098492,-110.819119,WECC,TEPC,10.0,2.5,10.0,10.0,1,2021,4.0,61.0,38.108,-22.457,9w01f3,263.94
60996,Iron Horse Battery Storage Hybrid,AZ,Pima,32.098492,-110.819119,WECC,TEPC,10.0,2.5,10.0,10.0,1,2021,5.0,67.0,42.204,-24.87,9w01f3,263.94
60996,Iron Horse Battery Storage Hybrid,AZ,Pima,32.098492,-110.819119,WECC,TEPC,10.0,2.5,10.0,10.0,1,2021,6.0,71.0,44.867,-26.44,9w01f3,263.94
60996,Iron Horse Battery Storage Hybrid,AZ,Pima,32.098492,-110.819119,WECC,TEPC,10.0,2.5,10.0,10.0,1,2021,7.0,82.0,51.807,-30.529,9w01f3,263.94
60996,Iron Horse Battery Storage Hybrid,AZ,Pima,32.098492,-110.819119,WECC,TEPC,10.0,2.5,10.0,10.0,1,2021,8.0,78.0,48.99,-28.869,9w01f3,263.94
60996,Iron Horse Battery Storage Hybrid,AZ,Pima,32.098492,-110.819119,WECC,TEPC,10.0,2.5,10.0,10.0,1,2021,9.0,64.0,40.583,-23.915,9w01f3,263.94
60996,Iron Horse Battery Storage Hybrid,AZ,Pima,32.098492,-110.819119,WECC,TEPC,10.0,2.5,10.0,10.0,1,2021,10.0,59.0,37.221,-21.934,9w01f3,263.94
60996,Iron Horse Battery Storage Hybrid,AZ,Pima,32.098492,-110.819119,WECC,TEPC,10.0,2.5,10.0,10.0,1,2021,11.0,83.0,52.207,-30.765,9w01f3,263.94
60996,Iron Horse Battery Storage Hybrid,AZ,Pima,32.098492,-110.819119,WECC,TEPC,10.0,2.5,10.0,10.0,1,2021,12.0,79.0,49.801,-29.347,9w01f3,263.94
60996,Iron Horse Battery Storage Hybrid,AZ,Pima,32.098492,-110.819119,WECC,TEPC,10.0,2.5,10.0,10.0,1,2022,1.0,181.0,129.221,-51.346,9w01f3,263.94
60996,Iron Horse Battery Storage Hybrid,AZ,Pima,32.098492,-110.819119,WECC,TEPC,10.0,2.5,10.0,10.0,1,2022,2.0,179.0,127.983,-50.854,9w01f3,263.94
60996,Iron Horse Battery Storage Hybrid,AZ,Pima,32.098492,-110.819119,WECC,TEPC,10.0,2.5,10.0,10.0,1,2022,3.0,212.0,151.512,-60.203,9w01f3,263.94
60996,Iron Horse Battery Storage Hybrid,AZ,Pima,32.098492,-110.819119,WECC,TEPC,10.0,2.5,10.0,10.0,1,2022,4.0,168.0,120.158,-47.745,9w01f3,263.94
60996,Iron Horse Battery Storage Hybrid,AZ,Pima,32.098492,-110.819119,WECC,TEPC,10.0,2.5,10.0,10.0,1,2022,5.0,148.0,106.153,-42.18,9w01f3,263.94
60996,Iron Horse Battery Storage Hybrid,AZ,Pima,32.098492,-110.819119,WECC,TEPC,10.0,2.5,10.0,10.0,1,2022,6.0,169.0,121.155,-48.141,9w01f3,263.94
60996,Iron Horse Battery Storage Hybrid,AZ,Pima,32.098492,-110.819119,WECC,TEPC,10.0,2.5,10.0,10.0,1,2022,7.0,189.0,135.584,-53.874,9w01f3,263.94
60996,Iron Horse Battery Storage Hybrid,AZ,Pima,32.098492,-110.819119,WECC,TEPC,10.0,2.5,10.0,10.0,1,2022,8.0,169.0,120.595,-47.919,9w01f3,263.94
60996,Iron Horse Battery Storage Hybrid,AZ,Pima,32.098492,-110.819119,WECC,TEPC,10.0,2.5,10.0,10.0,1,2022,9.0,181.0,129.56,-51.481,9w01f3,263.94
60996,Iron Horse Battery Storage Hybrid,AZ,Pima,32.098492,-110.819119,WECC,TEPC,10.0,2.5,10.0,10.0,1,2022,10.0,186.0,133.459,-53.03,9w01f3,263.94
60996,Iron Horse Battery Storage Hybrid,AZ,Pima,32.098492,-110.819119,WECC,TEPC,10.0,2.5,10.0,10.0,1,2022,11.0,163.0,116.624,-46.341,9w01f3,263.94
60996,Iron Horse Battery Storage Hybrid,AZ,Pima,32.098492,-110.819119,WECC,TEPC,10.0,2.5,10.0,10.0,1,2022,12.0,165.0,117.996,-46.886,9w01f3,263.94
61098,Battle Mountain Solar Project,NV,Humboldt,40.718433,-117.06143,WECC,NEVP,25.0,25.0,25.0,25.0,1,2021,1.0,,,,9rkf69,52.47
61098,Battle Mountain Solar Project,NV,Humboldt,40.718433,-117.06143,WECC,NEVP,25.0,25.0,25.0,25.0,1,2021,2.0,,,,9rkf69,52.47
61098,Battle Mountain Solar Project,NV,Humboldt,40.718433,-117.06143,WECC,NEVP,25.0,25.0,25.0,25.0,1,2021,3.0,,,,9rkf69,52.47
61098,Battle Mountain Solar Project,NV,Humboldt,40.718433,-117.06143,WECC,NEVP,25.0,25.0,25.0,25.0,1,2021,4.0,,,,9rkf69,52.47
61098,Battle Mountain Solar Project,NV,Humboldt,40.718433,-117.06143,WECC,NEVP,25.0,25.0,25.0,25.0,1,2021,5.0,,,,9rkf69,52.47
61098,Battle Mountain Solar Project,NV,Humboldt,40.718433,-117.06143,WECC,NEVP,25.0,25.0,25.0,25.0,1,2021,6.0,145.0,137.0,-8.0,9rkf69,52.47
61098,Battle Mountain Solar Project,NV,Humboldt,40.718433,-117.06143,WECC,NEVP,25.0,25.0,25.0,25.0,1,2021,7.0,2816.0,2705.0,-111.0,9rkf69,52.47
61098,Battle Mountain Solar Project,NV,Humboldt,40.718433,-117.06143,WECC,NEVP,25.0,25.0,25.0,25.0,1,2021,8.0,3271.0,3043.0,-228.0,9rkf69,52.47
61098,Battle Mountain Solar Project,NV,Humboldt,40.718433,-117.06143,WECC,NEVP,25.0,25.0,25.0,25.0,1,2021,9.0,3088.0,2907.0,-181.0,9rkf69,52.47
61098,Battle Mountain Solar Project,NV,Humboldt,40.718433,-117.06143,WECC,NEVP,25.0,25.0,25.0,25.0,1,2021,10.0,1187.0,1085.0,-102.0,9rkf69,52.47
61098,Battle Mountain Solar Project,NV,Humboldt,40.718433,-117.06143,WECC,NEVP,25.0,25.0,25.0,25.0,1,2021,11.0,1527.0,1459.0,-68.0,9rkf69,52.47
61098,Battle Mountain Solar Project,NV,Humboldt,40.718433,-117.06143,WECC,NEVP,25.0,25.0,25.0,25.0,1,2021,12.0,1317.0,1254.0,-63.0,9rkf69,52.47
61098,Battle Mountain Solar Project,NV,Humboldt,40.718433,-117.06143,WECC,NEVP,25.0,25.0,25.0,25.0,1,2022,1.0,2396.0,2272.0,-124.0,9rkf69,52.47
61098,Battle Mountain Solar Project,NV,Humboldt,40.718433,-117.06143,WECC,NEVP,25.0,25.0,25.0,25.0,1,2022,2.0,2464.0,2378.0,-86.0,9rkf69,52.47
61098,Battle Mountain Solar Project,NV,Humboldt,40.718433,-117.06143,WECC,NEVP,25.0,25.0,25.0,25.0,1,2022,3.0,2375.0,2237.0,-138.0,9rkf69,52.47
61098,Battle Mountain Solar Project,NV,Humboldt,40.718433,-117.06143,WECC,NEVP,25.0,25.0,25.0,25.0,1,2022,4.0,3086.0,2941.0,-145.0,9rkf69,52.47
61098,Battle Mountain Solar Project,NV,Humboldt,40.718433,-117.06143,WECC,NEVP,25.0,25.0,25.0,25.0,1,2022,5.0,3089.0,2805.0,-284.0,9rkf69,52.47
61098,Battle Mountain Solar Project,NV,Humboldt,40.718433,-117.06143,WECC,NEVP,25.0,25.0,25.0,25.0,1,2022,6.0,2927.0,2753.0,-174.0,9rkf69,52.47
61098,Battle Mountain Solar Project,NV,Humboldt,40.718433,-117.06143,WECC,NEVP,25.0,25.0,25.0,25.0,1,2022,7.0,3118.0,2922.0,-196.0,9rkf69,52.47
61098,Battle Mountain Solar Project,NV,Humboldt,40.718433,-117.06143,WECC,NEVP,25.0,25.0,25.0,25.0,1,2022,8.0,2893.0,2703.0,-190.0,9rkf69,52.47
61098,Battle Mountain Solar Project,NV,Humboldt,40.718433,-117.06143,WECC,NEVP,25.0,25.0,25.0,25.0,1,2022,9.0,2695.0,2548.0,-147.0,9rkf69,52.47
61098,Battle Mountain Solar Project,NV,Humboldt,40.718433,-117.06143,WECC,NEVP,25.0,25.0,25.0,25.0,1,2022,10.0,2035.0,1828.0,-208.0,9rkf69,52.47
61098,Battle Mountain Solar Project,NV,Humboldt,40.718433,-117.06143,WECC,NEVP,25.0,25.0,25.0,25.0,1,2022,11.0,1084.0,1105.0,21.0,9rkf69,52.47
61098,Battle Mountain Solar Project,NV,Humboldt,40.718433,-117.06143,WECC,NEVP,25.0,25.0,25.0,25.0,1,2022,12.0,2018.0,1916.0,-102.0,9rkf69,52.47
61107,Vanadium Redox Flow Battery Plant,CA,San Diego,32.682506,-116.988781,WECC,CISO,2.0,8.0,2.0,2.0,1,2018,1.0,204.0,96.704,-106.128,9muccv,0.61
61107,Vanadium Redox Flow Battery Plant,CA,San Diego,32.682506,-116.988781,WECC,CISO,2.0,8.0,2.0,2.0,1,2018,2.0,157.0,75.09,-82.406,9muccv,0.61
61107,Vanadium Redox Flow Battery Plant,CA,San Diego,32.682506,-116.988781,WECC,CISO,2.0,8.0,2.0,2.0,1,2018,3.0,229.0,109.264,-119.91,9muccv,0.61
61107,Vanadium Redox Flow Battery Plant,CA,San Diego,32.682506,-116.988781,WECC,CISO,2.0,8.0,2.0,2.0,1,2018,4.0,262.0,125.132,-137.324,9muccv,0.61
61107,Vanadium Redox Flow Battery Plant,CA,San Diego,32.682506,-116.988781,WECC,CISO,2.0,8.0,2.0,2.0,1,2018,5.0,250.0,118.983,-130.575,9muccv,0.61
61107,Vanadium Redox Flow Battery Plant,CA,San Diego,32.682506,-116.988781,WECC,CISO,2.0,8.0,2.0,2.0,1,2018,6.0,245.0,116.934,-128.327,9muccv,0.61
61107,Vanadium Redox Flow Battery Plant,CA,San Diego,32.682506,-116.988781,WECC,CISO,2.0,8.0,2.0,2.0,1,2018,7.0,247.0,117.695,-129.162,9muccv,0.61
61107,Vanadium Redox Flow Battery Plant,CA,San Diego,32.682506,-116.988781,WECC,CISO,2.0,8.0,2.0,2.0,1,2018,8.0,253.0,120.754,-132.519,9muccv,0.61
61107,Vanadium Redox Flow Battery Plant,CA,San Diego,32.682506,-116.988781,WECC,CISO,2.0,8.0,2.0,2.0,1,2018,9.0,230.0,109.668,-120.353,9muccv,0.61
61107,Vanadium Redox Flow Battery Plant,CA,San Diego,32.682506,-116.988781,WECC,CISO,2.0,8.0,2.0,2.0,1,2018,10.0,237.0,113.166,-124.191,9muccv,0.61
61107,Vanadium Redox Flow Battery Plant,CA,San Diego,32.682506,-116.988781,WECC,CISO,2.0,8.0,2.0,2.0,1,2018,11.0,234.0,111.5,-122.364,9muccv,0.61
61107,Vanadium Redox Flow Battery Plant,CA,San Diego,32.682506,-116.988781,WECC,CISO,2.0,8.0,2.0,2.0,1,2018,12.0,229.0,109.11,-119.741,9muccv,0.61
61107,Vanadium Redox Flow Battery Plant,CA,San Diego,32.682506,-116.988781,WECC,CISO,2.0,8.0,2.0,2.0,1,2019,1.0,258.0,157.767,-101.324,9muccv,0.61
61107,Vanadium Redox Flow Battery Plant,CA,San Diego,32.682506,-116.988781,WECC,CISO,2.0,8.0,2.0,2.0,1,2019,2.0,209.0,127.028,-81.582,9muccv,0.61
61107,Vanadium Redox Flow Battery Plant,CA,San Diego,32.682506,-116.988781,WECC,CISO,2.0,8.0,2.0,2.0,1,2019,3.0,237.0,144.089,-92.539,9muccv,0.61
61107,Vanadium Redox Flow Battery Plant,CA,San Diego,32.682506,-116.988781,WECC,CISO,2.0,8.0,2.0,2.0,1,2019,4.0,221.0,134.271,-86.234,9muccv,0.61
61107,Vanadium Redox Flow Battery Plant,CA,San Diego,32.682506,-116.988781,WECC,CISO,2.0,8.0,2.0,2.0,1,2019,5.0,203.0,123.322,-79.202,9muccv,0.61
61107,Vanadium Redox Flow Battery Plant,CA,San Diego,32.682506,-116.988781,WECC,CISO,2.0,8.0,2.0,2.0,1,2019,6.0,239.0,145.488,-93.438,9muccv,0.61
61107,Vanadium Redox Flow Battery Plant,CA,San Diego,32.682506,-116.988781,WECC,CISO,2.0,8.0,2.0,2.0,1,2019,7.0,246.0,150.018,-96.348,9muccv,0.61
61107,Vanadium Redox Flow Battery Plant,CA,San Diego,32.682506,-116.988781,WECC,CISO,2.0,8.0,2.0,2.0,1,2019,8.0,269.0,163.744,-105.163,9muccv,0.61
61107,Vanadium Redox Flow Battery Plant,CA,San Diego,32.682506,-116.988781,WECC,CISO,2.0,8.0,2.0,2.0,1,2019,9.0,242.0,147.222,-94.552,9muccv,0.61
61107,Vanadium Redox Flow Battery Plant,CA,San Diego,32.682506,-116.988781,WECC,CISO,2.0,8.0,2.0,2.0,1,2019,10.0,262.0,159.833,-102.651,9muccv,0.61
61107,Vanadium Redox Flow Battery Plant,CA,San Diego,32.682506,-116.988781,WECC,CISO,2.0,8.0,2.0,2.0,1,2019,11.0,223.0,136.06,-87.383,9muccv,0.61
61107,Vanadium Redox Flow Battery Plant,CA,San Diego,32.682506,-116.988781,WECC,CISO,2.0,8.0,2.0,2.0,1,2019,12.0,237.0,144.158,-92.584,9muccv,0.61
61107,Vanadium Redox Flow Battery Plant,CA,San Diego,32.682506,-116.988781,WECC,CISO,2.0,8.0,2.0,2.0,1,2020,1.0,197.0,133.54,-62.511,9muccv,0.61
61107,Vanadium Redox Flow Battery Plant,CA,San Diego,32.682506,-116.988781,WECC,CISO,2.0,8.0,2.0,2.0,1,2020,2.0,151.0,103.182,-48.301,9muccv,0.61
61107,Vanadium Redox Flow Battery Plant,CA,San Diego,32.682506,-116.988781,WECC,CISO,2.0,8.0,2.0,2.0,1,2020,3.0,232.0,158.33,-74.116,9muccv,0.61
61107,Vanadium Redox Flow Battery Plant,CA,San Diego,32.682506,-116.988781,WECC,CISO,2.0,8.0,2.0,2.0,1,2020,4.0,206.0,140.4,-65.722,9muccv,0.61
